target,pipeline_id,repository_sha,fixture_id,kind,stratum,shape,dataset,problem_idx,text_empty,control_gold_eligible,pre_truncation_answer_present,applicable,applicability_reason,adapter_status,status_reason,extracted_answer,answer_returned,answer_is_numeric,exception_class,exception_message,swallowed_error_observed,swallowed_error_detail,native_correct,duration_status
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-52cde770e82e4c2e-001,control_correct,finished_control,,hmmt_feb_2025_outputs,21,false,true,,true,,ok,,26,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-a3713e645b1649de-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-2154392bb16da70b-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\dfrac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-58e45e3809bf2724-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\dfrac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-ef625c1ebfd1e6d8-001,control_correct,finished_control,,hmmt_feb_2025_outputs,21,false,true,,true,,ok,,26,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-fc4941cec6e2d7b3-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\dfrac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-14a0b724276c5caa-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\dfrac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-5aba32f1a8311a80-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\dfrac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-2efd83efcd01279f-001,control_correct,finished_control,,hmmt_feb_2025_outputs,21,false,true,,true,,ok,,26,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-c4ae4e148917ebf3-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9}{\sqrt{23}},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-d2716747c59bfdd8-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,"\dfrac{9\,\sqrt{23}}{23}",true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-62093781aed9b537-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\frac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-b286790a32a1fbe8-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\frac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-d18b4c82b12f0306-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\frac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-96dfc10499a820c6-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\frac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-3ec3306f5f7bc543-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-337848c60cd45f12-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-8494ad4e58faefe9-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-0f0941eab1767f38-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-beea208faf3d4bf4-001,control_correct,finished_control,,hmmt_feb_2025_outputs,21,false,true,,true,,ok,,26,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-49c6c44114b703fb-001,control_correct,finished_control,,hmmt_feb_2025_outputs,21,false,true,,true,,ok,,26,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-7e4dcc5a2d2dc94f-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-f3c4bd0f7b512e57-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-77dca34ea2834915-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-f61d7cc8e44486cd-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\dfrac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-83db8adebe9798de-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\frac{9\sqrt{23}}{23},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-b745903bf49608cc-001,control_correct,finished_control,,hmmt_feb_2025_outputs,21,false,true,,true,,ok,,26,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-2c758d44ca541778-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\frac{9}{\sqrt{23}},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-4a3fdef251946148-001,control_correct,finished_control,,hmmt_feb_2025_outputs,7,false,false,,true,,ok,,\frac{9}{\sqrt{23}},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-0ec44c79139c33e2-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\dfrac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-81b17ec6e1a7d1a8-001,control_correct,finished_control,,hmmt_feb_2025_outputs,6,false,false,,true,,ok,,\dfrac{1311}{2017},true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-0e5f87e242720bf2-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,\sqrt[3]{\dfrac{3-\sqrt{6}}{3}},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-593135bb2de509c3-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,\dfrac{\sqrt[3]{27 - 9\sqrt{6}}}{3},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-c56c011273c6c234-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,\frac{\sqrt[3]{489+10\sqrt{6}}-\sqrt[3]{489-10\sqrt{6}}+\sqrt[3]{3}}{3},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-29005d671726f869-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,\sqrt[3]{\frac{3-\sqrt{6}}{3}},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-67c0cfb485b8e0e1-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,x_{\min}= \frac13\sqrt[3]{163-\frac{10\sqrt6}{3}}+\Bigl(-\frac12+i\frac{\sqrt3}{2}\Bigr)\sqrt[3]{\frac{10(3-\sqrt6)}{81}+i\frac{2\sqrt3}{9}}+\Bigl(-\frac12-i\frac{\sqrt3}{2}\Bigr)\sqrt[3]{\frac{10(3-\sqrt6)}{81}-i\frac{2\sqrt3}{9}},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-afc87305e9694a73-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,"
\displaystyle 
\frac{1}{3}\sqrt[3]{163-\frac{10\sqrt{6}}{3}}\;+\;
\Bigl(-\frac12+i\frac{\sqrt{3}}{2}\Bigr)\sqrt[3]{\frac{10}{81}\bigl(3-\sqrt{6}\bigr)+i\frac{2\sqrt{3}}{9}}
\;+\;
\Bigl(-\frac12-i\frac{\sqrt{3}}{2}\Bigr)\sqrt[3]{\frac{10}{81}\bigl(3-\sqrt{6}\bigr)-i\frac{2\sqrt{3}}{9}}
",true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-e7d166d098fcef41-001,control_correct,finished_control,,hmmt_feb_2026_outputs,6,false,true,,true,,ok,,3840,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-c377b550ceb9090b-001,control_correct,finished_control,,hmmt_feb_2026_outputs,6,false,true,,true,,ok,,3840,true,true,,,,,true,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-b4137beeac8ed865-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,\sqrt[3]{\frac{3-\sqrt{6}}{3}},true,true,,,,,false,captured_ephemeral
helm,math_chain_of_thought,63754d05db6f874e41a395880fb573890a13e791,real-control_correct-8124daee9eec1012-001,control_correct,finished_control,,hmmt_feb_2026_outputs,7,false,false,,true,,ok,,\sqrt[3]{\frac{3-\sqrt{6}}{3}},true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-aa20e7ac6246feb9-001,truncated,real_truncated,,aime_2026_outputs,15,true,false,false,true,,ok,,,false,,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-aa20e7ac6246feb9-002,truncated,real_truncated,,aime_2026_outputs,15,true,false,false,true,,ok,,,false,,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-aa20e7ac6246feb9-003,truncated,real_truncated,,aime_2026_outputs,15,true,false,false,true,,ok,,,false,,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-aa20e7ac6246feb9-004,truncated,real_truncated,,aime_2026_outputs,15,true,false,false,true,,ok,,,false,,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-6cbbd1fc624eeadc-001,truncated,real_truncated,,aime_2026_outputs,17,false,false,false,true,,ok,,78,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-bd664f49bf0e323e-001,truncated,real_truncated,,aime_2026_outputs,23,false,false,false,true,,ok,,999,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-491eccf133b25a22-001,truncated,real_truncated,,aime_2026_outputs,15,true,false,false,true,,ok,,,false,,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-6a67539058b9830a-001,truncated,real_truncated,,brumo_2025_outputs,26,false,false,false,true,,ok,,6230,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-80007a0418241777-001,truncated,real_truncated,,brumo_2025_outputs,27,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-3e5a56704b99efaf-001,truncated,real_truncated,,brumo_2025_outputs,29,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-0f801e8936e3e652-001,truncated,real_truncated,,brumo_2025_outputs,25,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-64dca569eb2179ee-001,truncated,real_truncated,,brumo_2025_outputs,26,false,false,false,true,,ok,,727,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-62f658f8621431bd-001,truncated,real_truncated,,brumo_2025_outputs,26,false,false,false,true,,ok,,909,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-d1c8cfdc97ccfed3-001,truncated,real_truncated,,brumo_2025_outputs,12,false,false,false,true,,ok,,2,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-11ac842eba29ce66-001,truncated,real_truncated,,brumo_2025_outputs,9,false,false,false,true,,ok,,21,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-7d4dcc415df8964c-001,truncated,real_truncated,,brumo_2025_outputs,29,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-40b63e4bb8bc1fc2-001,truncated,real_truncated,,brumo_2025_outputs,22,false,false,false,true,,ok,,8,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-e4cb8ed5052dcd59-001,truncated,real_truncated,,brumo_2025_outputs,22,false,false,false,true,,ok,,8,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-5f94257404611a94-001,truncated,real_truncated,,brumo_2025_outputs,6,false,false,false,true,,ok,,99,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-cac6cd311f4a62d6-001,truncated,real_truncated,,brumo_2025_outputs,21,false,false,true,true,,ok,,250,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-d8a68b2d62a0e37e-001,truncated,real_truncated,,brumo_2025_outputs,15,false,false,false,true,,ok,,19,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-6313122c5f9da4b8-001,truncated,real_truncated,,brumo_2025_outputs,15,false,false,false,true,,ok,,4423,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-9880d7c411a9144e-001,truncated,real_truncated,,brumo_2025_outputs,27,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-c4dd38bcc0c31ad8-001,truncated,real_truncated,,brumo_2025_outputs,28,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-c7a933a4b57b2cee-001,truncated,real_truncated,,brumo_2025_outputs,28,false,false,true,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-7ae317e50e0d73c5-001,truncated,real_truncated,,brumo_2025_outputs,22,false,false,false,true,,ok,,2.7654e+08,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-9ecfc35fcefae241-001,truncated,real_truncated,,brumo_2025_outputs,13,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-acb3a5295c56829c-001,truncated,real_truncated,,brumo_2025_outputs,28,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-25007c1e26d4eeb2-001,truncated,real_truncated,,hmmt_feb_2025_outputs,29,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-ba728ce1826746c2-001,truncated,real_truncated,,hmmt_feb_2025_outputs,25,false,false,true,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-707f12f62e6d4cef-001,truncated,real_truncated,,hmmt_feb_2025_outputs,29,false,false,true,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-d2e93ae35a6c6929-001,truncated,real_truncated,,hmmt_feb_2025_outputs,7,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-062cf1ffe5b924fa-001,truncated,real_truncated,,hmmt_feb_2025_outputs,7,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-805630023b55e371-001,truncated,real_truncated,,hmmt_feb_2025_outputs,7,false,false,true,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-3eacef22437fd915-001,truncated,real_truncated,,hmmt_feb_2025_outputs,7,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-5da13db78fc0a540-001,truncated,real_truncated,,hmmt_feb_2025_outputs,6,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-4480e573ba66416f-001,truncated,real_truncated,,hmmt_feb_2025_outputs,6,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-5f4343c0d4868050-001,truncated,real_truncated,,hmmt_feb_2025_outputs,6,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-4749817223a7201d-001,truncated,real_truncated,,hmmt_feb_2025_outputs,6,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-bba38d303fcf87eb-001,truncated,real_truncated,,hmmt_feb_2025_outputs,7,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-d85d90aaf4cc1ca6-001,truncated,real_truncated,,hmmt_feb_2025_outputs,14,false,false,true,true,,ok,,10,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-525ccd1eb6fbf139-001,truncated,real_truncated,,hmmt_feb_2025_outputs,18,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-e1572c89e32df953-001,truncated,real_truncated,,hmmt_feb_2025_outputs,12,false,false,false,true,,ok,,16,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-247556f85b1c55a4-001,truncated,real_truncated,,hmmt_feb_2025_outputs,13,false,false,false,true,,ok,,1,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-75443d7e611f2187-001,truncated,real_truncated,,hmmt_feb_2025_outputs,16,false,false,false,true,,ok,,25,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-35be201956f48fd0-001,truncated,real_truncated,,hmmt_feb_2025_outputs,29,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-9bb1434201a768b2-001,truncated,real_truncated,,hmmt_feb_2025_outputs,8,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-95b8c4379b5dc2e4-001,truncated,real_truncated,,hmmt_feb_2025_outputs,7,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-770210b9f8b54309-001,truncated,real_truncated,,hmmt_feb_2025_outputs,7,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-89322f67b05ffd2c-001,truncated,real_truncated,,hmmt_feb_2025_outputs,20,false,false,true,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-1f7af8c0564d30c0-001,truncated,real_truncated,,hmmt_feb_2025_outputs,14,false,false,false,true,,ok,,20,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-0f4e8f3e7a20e1ab-001,truncated,real_truncated,,hmmt_feb_2025_outputs,14,false,false,false,true,,ok,,64,true,true,,,,,false,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-88da8be5be46715d-001,truncated,real_truncated,,hmmt_feb_2025_outputs,30,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-6082a79b2216cc1e-001,truncated,real_truncated,,hmmt_feb_2025_outputs,18,false,false,false,false,gold_answer is not a finite numeric scalar,not_applicable,gold_answer is not a finite numeric scalar,,,,,,,,,captured_ephemeral
inspect_ai,gsm8k_numeric_match,f10dc46f20df0738a9acbfb4c4be0bd3d60601ed,real-truncated-798d25ae0b5abad7-001,truncated,real_truncated,,hmmt_feb_2025_outputs,12,false,false,false,true,,ok,,4,true,true,,,,,false,captured_ephemeral
